"release_year","genre","region","sales"
1992,"Action","European Union",0.96
1992,"Adventure","European Union",2.81
1992,"Fighting","European Union",2.28
1992,"Misc","European Union",0.71
1992,"Platform","European Union",2.05
1992,"Puzzle","European Union",0.52
1992,"Racing","European Union",1.24
1992,"Role-Playing","European Union",0.00
1992,"Shooter","European Union",0.00
1992,"Simulation","European Union",0.84
1992,"Sports","European Union",0.25
1992,"Strategy","European Union",0.05
