"release_year","genre","region","sales"
1991,"Action","Japan",2.06
1991,"Adventure","Japan",1.04
1991,"Fighting","Japan",0.39
1991,"Misc","Japan",0.08
1991,"Platform","Japan",1.91
1991,"Puzzle","Japan",2.11
1991,"Racing","Japan",0.15
1991,"Role-Playing","Japan",2.81
1991,"Shooter","Japan",0.50
1991,"Simulation","Japan",0.91
1991,"Sports","Japan",1.88
1991,"Strategy","Japan",0.94
