"release_year","genre","region","sales"
1995,"Action","European Union",0.45
1995,"Adventure","European Union",0.01
1995,"Fighting","European Union",2.84
1995,"Misc","European Union",1.56
1995,"Platform","European Union",3.22
1995,"Puzzle","European Union",0.13
1995,"Racing","European Union",1.56
1995,"Role-Playing","European Union",0.30
1995,"Shooter","European Union",0.48
1995,"Simulation","European Union",0.63
1995,"Sports","European Union",1.28
1995,"Strategy","European Union",2.44
