"release_year","genre","region","sales"
1989,"Action","Worldwide",4.64
1989,"Misc","Worldwide",1.28
1989,"Platform","Worldwide",20.66
1989,"Puzzle","Worldwide",37.75
1989,"Role-Playing","Worldwide",2.20
1989,"Shooter","Worldwide",1.20
1989,"Sports","Worldwide",5.72
