"release_year","genre","region","sales"
1997,"Action","European Union",9.86
1997,"Adventure","European Union",1.34
1997,"Fighting","European Union",2.65
1997,"Misc","European Union",1.22
1997,"Platform","European Union",6.45
1997,"Puzzle","European Union",0.53
1997,"Racing","European Union",10.82
1997,"Role-Playing","European Union",3.44
1997,"Shooter","European Union",4.50
1997,"Simulation","European Union",1.29
1997,"Sports","European Union",5.47
1997,"Strategy","European Union",0.75
