"release_year","genre","region","sales"
2013,"Action","Japan",10.91
2013,"Adventure","Japan",2.22
2013,"Fighting","Japan",1.28
2013,"Misc","Japan",3.59
2013,"Platform","Japan",2.10
2013,"Puzzle","Japan",0.25
2013,"Racing","Japan",0.54
2013,"Role-Playing","Japan",19.88
2013,"Shooter","Japan",1.74
2013,"Simulation","Japan",2.21
2013,"Sports","Japan",2.15
2013,"Strategy","Japan",0.82
