"release_year","genre","region","sales"
1988,"Action","Worldwide",1.75
1988,"Platform","Worldwide",27.73
1988,"Puzzle","Worldwide",5.58
1988,"Racing","Worldwide",2.14
1988,"Role-Playing","Worldwide",5.88
1988,"Shooter","Worldwide",0.51
1988,"Simulation","Worldwide",0.03
1988,"Sports","Worldwide",3.60
