"release_year","genre","region","sales"
2006,"Action","Japan",5.78
2006,"Adventure","Japan",2.62
2006,"Fighting","Japan",2.82
2006,"Misc","Japan",15.74
2006,"Platform","Japan",9.21
2006,"Puzzle","Japan",3.40
2006,"Racing","Japan",0.87
2006,"Role-Playing","Japan",19.83
2006,"Shooter","Japan",1.89
2006,"Simulation","Japan",2.38
2006,"Sports","Japan",8.69
2006,"Strategy","Japan",0.51
