"release_year","genre","region","sales"
2010,"Action","European Union",34.51
2010,"Adventure","European Union",4.92
2010,"Fighting","European Union",4.09
2010,"Misc","European Union",26.37
2010,"Platform","European Union",8.23
2010,"Puzzle","European Union",3.02
2010,"Racing","European Union",14.17
2010,"Role-Playing","European Union",13.18
2010,"Shooter","European Union",23.43
2010,"Simulation","European Union",6.67
2010,"Sports","European Union",28.36
2010,"Strategy","European Union",4.47
