"release_year","genre","region","sales"
2003,"Action","Japan",4.19
2003,"Adventure","Japan",0.43
2003,"Fighting","Japan",2.95
2003,"Misc","Japan",3.58
2003,"Platform","Japan",2.22
2003,"Puzzle","Japan",1.14
2003,"Racing","Japan",2.83
2003,"Role-Playing","Japan",9.63
2003,"Shooter","Japan",0.21
2003,"Simulation","Japan",1.46
2003,"Sports","Japan",4.00
2003,"Strategy","Japan",1.56
