"release_year","genre","region","sales"
1983,"Action","Worldwide",2.86
1983,"Adventure","Worldwide",0.40
1983,"Misc","Worldwide",2.14
1983,"Platform","Worldwide",6.93
1983,"Puzzle","Worldwide",0.78
1983,"Shooter","Worldwide",0.48
1983,"Sports","Worldwide",3.20
