"release_year","genre","region","sales"
1984,"Action","Other",0.03
1984,"Misc","Other",0.00
1984,"Platform","Other",0.00
1984,"Puzzle","Other",0.04
1984,"Racing","Other",0.07
1984,"Shooter","Other",0.50
1984,"Sports","Other",0.06
