"release_year","genre","region","sales"
2015,"Action","Japan",15.98
2015,"Adventure","Japan",1.04
2015,"Fighting","Japan",0.79
2015,"Misc","Japan",2.15
2015,"Platform","Japan",1.31
2015,"Puzzle","Japan",0.52
2015,"Racing","Japan",0.28
2015,"Role-Playing","Japan",6.80
2015,"Shooter","Japan",2.73
2015,"Simulation","Japan",1.60
2015,"Sports","Japan",0.73
2015,"Strategy","Japan",0.16
