"release_year","genre","region","sales"
1990,"Action","Worldwide",6.39
1990,"Platform","Worldwide",22.97
1990,"Puzzle","Worldwide",6.00
1990,"Racing","Worldwide",6.26
1990,"Role-Playing","Worldwide",4.52
1990,"Simulation","Worldwide",1.14
1990,"Sports","Worldwide",2.11
