"release_year","genre","region","sales"
2004,"Action","Japan",4.82
2004,"Adventure","Japan",1.23
2004,"Fighting","Japan",1.34
2004,"Misc","Japan",2.43
2004,"Platform","Japan",6.11
2004,"Puzzle","Japan",2.55
2004,"Racing","Japan",1.99
2004,"Role-Playing","Japan",13.49
2004,"Shooter","Japan",0.65
2004,"Simulation","Japan",0.58
2004,"Sports","Japan",4.42
2004,"Strategy","Japan",2.04
