"release_year","genre","region","sales"
1990,"Action","European Union",0.97
1990,"Platform","European Union",3.99
1990,"Puzzle","European Union",0.8
1990,"Racing","European Union",1.2
1990,"Role-Playing","European Union",0.0
1990,"Simulation","European Union",0.17
1990,"Sports","European Union",0.5
